Tartu Mill tahab kesklinna piirile püstitada neli kõrget viljamahutit	https://www.err.ee/1023362/tartu-mill-tahab-kesklinna-piirile-pustitada-neli-korget-viljamahutit
Pühadeajal sõitis Tallinna-Moskva rongidega viiendiku võrra rohkem inimesi	https://www.err.ee/1023358/puhadeajal-soitis-tallinna-moskva-rongidega-viiendiku-vorra-rohkem-inimesi
Tallinna Sadama reisijate arv kasvas rekordilise 10,64 miljonini	https://www.err.ee/1023121/tallinna-sadama-reisijate-arv-kasvas-rekordilise-10-64-miljonini
Prantsusmaa juhtiv ametiühing lükkas valitsuse ettepaneku tagasi	https://www.err.ee/1023089/prantsusmaa-juhtiv-ametiuhing-lukkas-valitsuse-ettepaneku-tagasi
Putin: Nord Stream 2 saab valmis järgmise aasta algul	https://www.err.ee/1023019/putin-nord-stream-2-saab-valmis-jargmise-aasta-algul
Pärnu uue silla ehitusplaan sai tagasilöögi	https://www.err.ee/1023007/parnu-uue-silla-ehitusplaan-sai-tagasiloogi
"""Insight"" vastutustundlikust laenamisest Eesti moodi: võlaorjusest kuuse alla"	https://www.err.ee/1022693/insight-vastutustundlikust-laenamisest-eesti-moodi-volaorjusest-kuuse-alla
Maailmaturu naftahinnad liikusid miinusesse	https://www.err.ee/1022911/maailmaturu-naftahinnad-liikusid-miinusesse
Ettevõtjad ja poliitikud kritiseerivad erakondlaste kuulumist nimetamiskomiteesse	https://www.err.ee/1022743/ettevotjad-ja-poliitikud-kritiseerivad-erakondlaste-kuulumist-nimetamiskomiteesse
Kohus: üürnikelt remonti nõuda võimaldav eelnõu muudab üüri mõtte küsitavaks	https://www.err.ee/1022336/kohus-uurnikelt-remonti-nouda-voimaldav-eelnou-muudab-uuri-motte-kusitavaks
Omanike keskliit: seadus võiks veelgi rohkem üürileandjate õigusi kaitsta	https://www.err.ee/1022554/omanike-keskliit-seadus-voiks-veelgi-rohkem-uurileandjate-oigusi-kaitsta
Von der Leyen: liikumisvabadus on Brexiti-järgse leppe tingimus	https://www.err.ee/1022658/von-der-leyen-liikumisvabadus-on-brexiti-jargse-leppe-tingimus
Aas on kindel, et Rail Balticu jaoks saab Euroopa Liidult raha	https://www.err.ee/1022631/aas-on-kindel-et-rail-balticu-jaoks-saab-euroopa-liidult-raha
